Year,Month,BrCode,BrName,Zone,PrCode,PrName,Qty,SaleAmount (ExVat)
2024,9,1046,SUKHUMVIT 11,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,9,1047,LASALLE,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,1.,242.06
2024,9,1048,LITTLE WALK PATTAYA,Provincial,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,1.,242.06
2024,9,1049,LUNGSUAN,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,2.,484.12
2024,9,1050,BUKIS PHUKET,Provincial,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,9,1051,CHIC REPUBLIC,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,9,1052,LITTLE WALKLAT-KRABANG,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,9,1053,VILLA KRUNGTHEP-KRITHA,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,9,1054,VILLA GAYSORN AMARIN,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,9,1055,VILLA NANG LINCHI,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,9,1056,HOMEPRO CHERNGTALAY,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,9,1057,KAMALA PHUKET,Provincial,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,9,1000,SUKHUMVIT 33,City,0253349,KOON แป้งนวล 200G,2.,110.29
2024,9,1003,NICHADA,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,9,1005,SUKHUMVIT 49,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,9,1006,PLOENCHIT,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,9,1007,SILOM,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,9,1011,THONGLOR,City,0253349,KOON แป้งนวล 200G,1.,55.15
2024,9,1014,AREE,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,9,1015,PATTAYA,Provincial,0253349,KOON แป้งนวล 200G,.,0.00
2024,9,1016,HUAHIN,Provincial,0253349,KOON แป้งนวล 200G,.,0.00
2024,9,1017,CHAENG WATTHANA,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,9,1019,RATCHAYOTHIN,City,0253349,KOON แป้งนวล 200G,3.,165.44
2024,9,1020,RATCHAPRUEK,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,9,1021,PHUKET,Provincial,0253349,KOON แป้งนวล 200G,.,0.00
2024,9,1022,KASET-NAWAMIN,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,9,1023,PARADISE,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,9,1024,SAMMAKORN,Residential,0253349,KOON แป้งนวล 200G,2.,110.30
2024,9,1026,SENA,Residential,0253349,KOON แป้งนวล 200G,1.,55.15
2024,9,1030,K-VILLAGE,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,9,1032,LAGUNA PHUKET,Provincial,0253349,KOON แป้งนวล 200G,.,0.00
2024,9,1033,PESEO-RAM,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,9,1034,PESEO-LAT,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,9,1036,RAMA3,Residential,0253349,KOON แป้งนวล 200G,1.,55.15
2024,9,1038,PESEO KAN,Provincial,0253349,KOON แป้งนวล 200G,2.,110.30
2024,9,1039,BOAT LAGOON,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,9,1040,INDEX HUAHIN,Provincial,0253349,KOON แป้งนวล 200G,.,0.00
2024,9,1041,THE CIRCLE,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,9,1042,UD TOWN UDON,Provincial,0253349,KOON แป้งนวล 200G,2.,110.30
2024,9,1044,BANGNA,Residential,0253349,KOON แป้งนวล 200G,1.,55.15
2024,9,1046,SUKHUMVIT 11,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,9,1047,LASALLE,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,9,1048,LITTLE WALK PATTAYA,Provincial,0253349,KOON แป้งนวล 200G,1.,55.15
2024,9,1049,LUNGSUAN,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,9,1050,BUKIS PHUKET,Provincial,0253349,KOON แป้งนวล 200G,.,0.00
2024,9,1051,CHIC REPUBLIC,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,9,1052,LITTLE WALKLAT-KRABANG,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,9,1053,VILLA KRUNGTHEP-KRITHA,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,9,1054,VILLA GAYSORN AMARIN,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,9,1055,VILLA NANG LINCHI,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,9,1056,HOMEPRO CHERNGTALAY,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,9,1057,KAMALA PHUKET,Provincial,0253349,KOON แป้งนวล 200G,.,0.00
2024,9,1000,SUKHUMVIT 33,City,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,9,1003,NICHADA,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,9,1005,SUKHUMVIT 49,City,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,9,1006,PLOENCHIT,City,0253351,KOON แป้งวาราบิโมจิ 200G,1.,73.84
2024,9,1007,SILOM,City,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,9,1011,THONGLOR,City,0253351,KOON แป้งวาราบิโมจิ 200G,2.,147.68
2024,9,1014,AREE,City,0253351,KOON แป้งวาราบิโมจิ 200G,4.,295.35
2024,9,1015,PATTAYA,Provincial,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,9,1016,HUAHIN,Provincial,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,9,1017,CHAENG WATTHANA,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,1.,73.84
2024,9,1019,RATCHAYOTHIN,City,0253351,KOON แป้งวาราบิโมจิ 200G,7.,516.85
2024,9,1020,RATCHAPRUEK,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,9,1021,PHUKET,Provincial,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,9,1022,KASET-NAWAMIN,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,9,1023,PARADISE,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,1.,73.84
2024,9,1024,SAMMAKORN,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,2.,147.68
2024,9,1026,SENA,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,1.,73.84
2024,9,1030,K-VILLAGE,City,0253351,KOON แป้งวาราบิโมจิ 200G,3.,221.51
2024,9,1032,LAGUNA PHUKET,Provincial,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,9,1033,PESEO-RAM,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,1.,73.84
2024,9,1034,PESEO-LAT,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,1.,73.84
2024,9,1036,RAMA3,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,1.,73.84
2024,9,1038,PESEO KAN,Provincial,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,9,1039,BOAT LAGOON,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,9,1040,INDEX HUAHIN,Provincial,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,9,1041,THE CIRCLE,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,9,1042,UD TOWN UDON,Provincial,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,9,1044,BANGNA,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,9,1046,SUKHUMVIT 11,City,0253351,KOON แป้งวาราบิโมจิ 200G,1.,73.84
2024,9,1047,LASALLE,City,0253351,KOON แป้งวาราบิโมจิ 200G,1.,73.84
2024,9,1048,LITTLE WALK PATTAYA,Provincial,0253351,KOON แป้งวาราบิโมจิ 200G,3.,221.51
2024,9,1049,LUNGSUAN,City,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,9,1050,BUKIS PHUKET,Provincial,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,9,1051,CHIC REPUBLIC,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,1.,73.84
2024,9,1052,LITTLE WALKLAT-KRABANG,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,9,1053,VILLA KRUNGTHEP-KRITHA,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,1.,73.84
2024,9,1054,VILLA GAYSORN AMARIN,City,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,9,1055,VILLA NANG LINCHI,City,0253351,KOON แป้งวาราบิโมจิ 200G,2.,147.68
2024,9,1056,HOMEPRO CHERNGTALAY,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,9,1057,KAMALA PHUKET,Provincial,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,9,1003,NICHADA,Residential,0257443,ผงถั่วเหลืองคั่วบด (คินาโกะ),2.,147.68
2024,9,1005,SUKHUMVIT 49,City,0257443,ผงถั่วเหลืองคั่วบด (คินาโกะ),.,0.00
2024,9,1011,THONGLOR,City,0257443,ผงถั่วเหลืองคั่วบด (คินาโกะ),1.,73.84
2024,9,1023,PARADISE,Residential,0257443,ผงถั่วเหลืองคั่วบด (คินาโกะ),.,0.00
2024,9,1024,SAMMAKORN,Residential,0257443,ผงถั่วเหลืองคั่วบด (คินาโกะ),1.,73.84
2024,9,1030,K-VILLAGE,City,0257443,ผงถั่วเหลืองคั่วบด (คินาโกะ),.,0.00
2024,9,1036,RAMA3,Residential,0257443,ผงถั่วเหลืองคั่วบด (คินาโกะ),.,0.00
2024,9,1040,INDEX HUAHIN,Provincial,0257443,ผงถั่วเหลืองคั่วบด (คินาโกะ),1.,73.84
2024,9,1047,LASALLE,City,0257443,ผงถั่วเหลืองคั่วบด (คินาโกะ),1.,73.84
2024,9,1048,LITTLE WALK PATTAYA,Provincial,0257443,ผงถั่วเหลืองคั่วบด (คินาโกะ),.,0.00
2024,9,1053,VILLA KRUNGTHEP-KRITHA,Residential,0257443,ผงถั่วเหลืองคั่วบด (คินาโกะ),2.,147.68
2024,10,1000,SUKHUMVIT 33,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,4.,968.24
2024,10,1003,NICHADA,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,1.,242.06
2024,10,1005,SUKHUMVIT 49,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,10,1006,PLOENCHIT,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,10,1007,SILOM,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,10,1011,THONGLOR,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,1.,242.06
2024,10,1014,AREE,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,10,1015,PATTAYA,Provincial,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,10,1016,HUAHIN,Provincial,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,10,1017,CHAENG WATTHANA,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,3.,726.18
2024,10,1019,RATCHAYOTHIN,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,2.,484.12
2024,10,1020,RATCHAPRUEK,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,10,1021,PHUKET,Provincial,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,10,1022,KASET-NAWAMIN,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,1.,242.06
2024,10,1023,PARADISE,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,10,1024,SAMMAKORN,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,10,1026,SENA,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,10,1030,K-VILLAGE,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,2.,484.12
2024,10,1032,LAGUNA PHUKET,Provincial,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,10,1033,PESEO-RAM,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,10,1036,RAMA3,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,1.,242.06
2024,10,1038,PESEO KAN,Provincial,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,10,1039,BOAT LAGOON,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,1.,242.06
2024,10,1040,INDEX HUAHIN,Provincial,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,10,1041,THE CIRCLE,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,1.,242.06
2024,10,1042,UD TOWN UDON,Provincial,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,10,1044,BANGNA,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,10,1046,SUKHUMVIT 11,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,1.,242.06
2024,10,1047,LASALLE,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,1.,242.06
2024,10,1048,LITTLE WALK PATTAYA,Provincial,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,3.,726.18
2024,10,1049,LUNGSUAN,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,10,1050,BUKIS PHUKET,Provincial,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,10,1051,CHIC REPUBLIC,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,10,1052,LITTLE WALKLAT-KRABANG,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,10,1053,VILLA KRUNGTHEP-KRITHA,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,10,1054,VILLA GAYSORN AMARIN,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,10,1055,VILLA NANG LINCHI,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,2.,484.12
2024,10,1056,HOMEPRO CHERNGTALAY,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,10,1057,KAMALA PHUKET,Provincial,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,10,1000,SUKHUMVIT 33,City,0253349,KOON แป้งนวล 200G,3.,165.45
2024,10,1003,NICHADA,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,10,1005,SUKHUMVIT 49,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,10,1006,PLOENCHIT,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,10,1007,SILOM,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,10,1011,THONGLOR,City,0253349,KOON แป้งนวล 200G,1.,55.15
2024,10,1014,AREE,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,10,1015,PATTAYA,Provincial,0253349,KOON แป้งนวล 200G,.,0.00
2024,10,1016,HUAHIN,Provincial,0253349,KOON แป้งนวล 200G,.,0.00
2024,10,1017,CHAENG WATTHANA,Residential,0253349,KOON แป้งนวล 200G,1.,55.15
2024,10,1019,RATCHAYOTHIN,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,10,1020,RATCHAPRUEK,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,10,1021,PHUKET,Provincial,0253349,KOON แป้งนวล 200G,.,0.00
2024,10,1022,KASET-NAWAMIN,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,10,1023,PARADISE,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,10,1024,SAMMAKORN,Residential,0253349,KOON แป้งนวล 200G,1.,55.15
2024,10,1026,SENA,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,10,1030,K-VILLAGE,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,10,1032,LAGUNA PHUKET,Provincial,0253349,KOON แป้งนวล 200G,.,0.00
2024,10,1033,PESEO-RAM,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,10,1034,PESEO-LAT,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,10,1036,RAMA3,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,10,1038,PESEO KAN,Provincial,0253349,KOON แป้งนวล 200G,.,0.00
2024,10,1039,BOAT LAGOON,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,10,1040,INDEX HUAHIN,Provincial,0253349,KOON แป้งนวล 200G,.,0.00
2024,10,1041,THE CIRCLE,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,10,1042,UD TOWN UDON,Provincial,0253349,KOON แป้งนวล 200G,1.,55.15
2024,10,1044,BANGNA,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,10,1046,SUKHUMVIT 11,City,0253349,KOON แป้งนวล 200G,1.,55.15
2024,10,1047,LASALLE,City,0253349,KOON แป้งนวล 200G,1.,55.15
2024,10,1048,LITTLE WALK PATTAYA,Provincial,0253349,KOON แป้งนวล 200G,.,0.00
2024,10,1049,LUNGSUAN,City,0253349,KOON แป้งนวล 200G,1.,55.15
2024,10,1050,BUKIS PHUKET,Provincial,0253349,KOON แป้งนวล 200G,.,0.00
2024,10,1051,CHIC REPUBLIC,Residential,0253349,KOON แป้งนวล 200G,1.,55.15
2024,10,1052,LITTLE WALKLAT-KRABANG,Residential,0253349,KOON แป้งนวล 200G,1.,55.15
2024,10,1053,VILLA KRUNGTHEP-KRITHA,Residential,0253349,KOON แป้งนวล 200G,1.,55.15
2024,10,1054,VILLA GAYSORN AMARIN,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,10,1055,VILLA NANG LINCHI,City,0253349,KOON แป้งนวล 200G,1.,55.15
2024,10,1056,HOMEPRO CHERNGTALAY,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,10,1057,KAMALA PHUKET,Provincial,0253349,KOON แป้งนวล 200G,.,0.00
